0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.49873656821015794,-0.8224661181471447,-0.547740306835754,-0.533349810182412,-1.3712420271930583,-1.0947463708459932,-0.7975188587042457,-0.8282665915393098,-0.04697233217408588,-0.9465029469995391,-0.9003694417321959,-0.5760110195055111,-0.8171438986555285,-0.6972106874754489,-0.58558415989648,-0.6243508741078403,-0.3826504051697469,-0.6597366122194784,-0.22913715596412815,-0.6720215891704141,-0.6572780130847867,-0.7263530790037428,-0.6557413408510422,-0.6348480843275492,-1.144869127121484,-0.7987816839259546,-0.6384463041486322,-0.6940974398098174,0.06747316643513084,-0.8848458208316794
-0.17614940921719655,1.7357891774968879,-0.18661985675691378,-0.2949637733249394,0.0874055589022711,-0.044706762038850476,-0.7267824316128012,-0.34662750786915303,-1.1314360088652091,-0.22021507840811316,-0.2715640882546883,0.5433055488812517,-0.11855526175491363,-0.3595639533446078,0.1287219642481064,-0.042495098672380494,-0.46427487291203323,0.600484242624253,0.04278188091632695,0.5390197943494811,-0.36998813904681427,1.0655461643810342,-0.3849579857722683,-0.4529094296907302,-0.510678955679638,-0.3576488892006951,-0.8345139944949502,-0.36387171176898486,-1.1524967911706423,-0.17100748566579413
-0.22708422379503296,0.21076638111019588,-0.25231521547182145,-0.33923546588418435,-0.17013231972924814,-0.23711306972662016,-0.8197365819842408,-0.8302661310667416,-0.8231809226824583,0.5248064058414237,-0.6131054575833403,-0.31047551545215507,-0.5251889342734077,-0.520599159402752,-0.22077000047636453,-0.3123567140439137,-0.2866600311048183,-0.5567006979395255,-0.6639680387289093,-0.11606445657102042,-0.4205673422225137,-0.28519614800032866,-0.4146605263187153,-0.48394703241388226,-0.40938469218545376,-0.48975593986380056,-0.8116841949340776,-0.8985579128506894,-1.1540729797463605,-0.08203783893593587
0.05588696830405585,0.09491193611337778,0.006793808031075695,-0.06651048800319483,-0.16352878437972254,-0.5640256388072288,-0.4431161484379425,-0.18491474858809892,-1.3171318439150592,-0.8297781109759164,-0.7596913209600701,0.8195852640812753,-0.7655635190134042,-0.5512725319852557,-0.5429009032443266,-0.7395487178237516,-0.4375020474925633,-0.11160483734484523,-0.10216174667193331,-0.8026542257176109,-0.22634320202782787,0.31317307114248405,-0.27825953914910917,-0.32104248773435534,-0.620781415999403,-0.8674540714953223,-0.6670954643818842,-0.40947081007306424,-0.9649303506601941,-1.0669474369454257
-0.6600301477066387,-1.782402948120783,-0.6942287153988091,-0.6692866097713754,-0.5920248559489739,-0.927103467573594,-0.9074065170890873,-0.7607821324884835,-0.5669206703136659,-0.7433152694769377,-1.1868949580554762,-1.3682047306589125,-1.1785070243813234,-0.8600431614583492,-1.175488655678807,-0.9817308513024338,-0.8553540227588751,-1.0905263942323866,-1.0964031590542151,-0.9740135077765808,-0.7119035525145423,-1.164301595963496,-0.7592676714935128,-0.6960658974334347,-0.28606993662731717,-0.4682230725751005,-0.6263599396752291,-0.3315110613596383,0.20302538394688335,-0.5502991375141398
-1.2712479226406705,-0.538740946726364,-1.2581478815106253,-1.1103007779576997,0.5870730670164152,-0.5360554625970623,-1.050320520890138,-0.9437399992485015,0.2538549206066707,0.8418368246710152,-0.7065216375186366,0.015688037214539895,-0.7430284016940296,-0.7139851881065056,0.3632974687552405,-0.7240823406581894,-0.8618186806040642,-0.7876876071755513,0.7100017203102199,-0.053821847392650245,-1.2055565755093682,-0.5915996891699727,-1.1999034186291535,-1.0206746375159024,0.2159972824308107,-0.8371916634139062,-1.133897718932433,-1.0853671220319177,0.11633501228239035,0.07665071224890059
-1.4336733869055474,-0.7018829202933128,-1.400147787304339,-1.2028172636904808,-0.97502990622149,-0.4067156668736171,-0.25120305761938855,-0.8495116990182738,0.7218084249322924,1.1545441014256554,-0.9365543651853937,-0.5102027262321722,-0.8491938432875281,-0.785396633650147,-0.34626607131688414,0.3804303183031642,0.5011793315437286,-0.6452697911817316,-0.35251892159711007,0.04991583457130011,-1.2905296368445431,-0.5547029276678689,-1.2198012370534723,-1.0583999004943192,-0.5459117429819625,0.3127798436799107,0.5151300383684028,-0.711013234341976,0.0012732462549728896,0.6115091732915605
1.8187974950813797,0.16820760539707896,1.7197696830943208,1.928837399074055,-0.09235734783482984,0.04258869237504478,0.6252561018260472,1.4644554191022825,-1.0682994249482598,-0.9551492311494366,0.8353991822829324,0.29196775241456346,0.7097354948283244,0.8877399864361076,-0.5239305669544806,-0.3640890790459664,-0.10055624465240551,0.3432963130643077,-1.2161912810279838,-0.6516582664145275,1.7300603768082237,0.8890833919796682,1.575986438653357,1.8025468610143405,0.04864154274476808,0.1294594870328699,0.5410933398297875,1.4483247111544264,-1.1241253968077174,-0.6371876229169847
-0.06296093237756142,0.0972763125418838,-0.05971764209643995,-0.1749193761931405,0.045583168355272166,0.09781642884097874,0.1544805598931739,0.07227602312782809,0.40241158864655074,0.20489389229520055,-0.8449843548140362,-1.0704365931655535,-0.8406805767446532,-0.6092643770240517,-1.043061115809305,-0.6190176406024739,-0.48745622175084247,-0.8392859355435153,-0.6256358396973034,-0.7396431892654336,0.2430318034426617,0.576263022722702,0.12546431293851967,0.125487443155632,0.858995650698238,0.6852402508358028,0.7953546368998983,0.7981698256575529,2.7927032138516448,0.7701977244763962
0.4124306703489077,0.206037628253183,0.49563256418299717,0.26808134230032915,1.3868345704590255,1.5515529758152378,0.8053998040962791,1.1470285191224696,1.1971897626599082,1.4874260411967264,0.4842577312217994,-0.2605916779854841,0.36519859003432953,0.22370939716956345,0.04481470758147974,-0.13689333171736345,-0.09957675103949823,0.07164156246661578,-0.4255896760011094,0.09256354826759083,0.7751250208510196,0.794435177691663,0.6704915132568188,0.5901940916624929,1.9027669745296096,0.7882488321898541,0.7134359443579437,1.143840409575574,1.1424337750748428,1.4413722524384889
